course_id,course_name,department
PSYC321,Human Memory,PSYC
PSYC332,Social Psych Methods Lab,PSYC
PSYC334,Perception Lab,PSYC
PSYC336,Topics in Clin/Comm Psych,PSYC
PSYC339,Restorative Justice: Principles and Methods,PSYC
PSYC340,Community Projects,PSYC
PSYC350,Personality Lab,PSYC
PSYC363,Developmental Child Psych Lab,PSYC
PSYC396,Intermediate Current Topics in Psychology,PSYC
PSYC425,Psych of Language,PSYC
PSYC465,Personality and Soc Dev,PSYC
PSYC468,Psych and Law,PSYC
PSYC475,Personnel Psych,PSYC
PSYC492,Capstone Undergrad Research,PSYC
PSYC494,Advanced Research in Psych,PSYC
PSYC496,Adv Current Topics in Psych,PSYC
PSYC498,Senior Honors Seminar,PSYC
PSYC500,Professional Develop for Psych,PSYC
PSYC506,Statistical Methods I,PSYC
PSYC535,Cultural Psychology,PSYC
PSYC538,Intro to Clin-Comm Psych I,PSYC
PSYC546,Intervention &amp; Assessment,PSYC
PSYC548,Modeling Heterogeneity,PSYC
PSYC570,Principles and Methods of Teaching Psychology,PSYC
PSYC572,Statistical Practices in Psychology,PSYC
PSYC574,Microskills &amp; Prof Standards,PSYC
PSYC576,Clinical/Community: Biological,PSYC
PSYC577,Clinical/Community:Cog/Affect,PSYC
PSYC578,Clinical/Community:Development,PSYC
PSYC579,Clinical/Community: Social,PSYC
PSYC590,Individual Research,PSYC
PSYC593,Seminar,PSYC
PSYC594,Multivar Anlys in Psych and Ed,PSYC
PSYC595,Theories of Measurement I,PSYC
QUEC410,Beginning Quechua I,QUEC
QUEC420,Intermediate Quechua I,QUEC
REES116,Intro to Russian Culture,REES
REES200,Intro to Russia and Eurasia,REES
REES390,Individual Study or Research,REES
REES495,Senior Seminar,REES
REES550,Seminar in REEE Studies,REES
REES590,Individual Study or Research,REES
REL111,Elementary Greek I,REL
REL200,Classical &amp; Koine Greek I,REL
REL214,Introduction to Islam,REL
REL333,Becoming Malcolm X and Martin Luther King Jr.,REL
REL419,Jesus and Judaism,REL
REL434,History of Jews in Diaspora,REL
REL494,Topics in Religious Thought,REL
REL510,Graduate Intro to Religion,REL
REL535,Historiography of Religion in America,REL
RHET101,Principles of Writing,RHET
RHET105,Writing and Research,RHET
RHET233,Adv Rhetoric &amp; Composition,RHET
RST100,"Recreation, Sport, and Tourism in Modern Society",RST
RST101,"Orientation to Recreation, Sport and Tourism",RST
RST118,Illini Student-Athlete Transition Seminar,RST
RST120,"Parks, Recreation, and Environments",RST
RST130,Foundations of Sport Mgt,RST
RST150,Foundations of Tourism,RST
RST185,Professional Field Experiences,RST
RST200,"Leadership in Recreation, Sport and Tourism",RST
RST205,Issues in Intercollegiate Athletics: The Big Ten Conference,RST
RST210,"Management in Recreation, Sport and Tourism",RST
RST216,"Technology in Recreation, Sport and Tourism",RST
RST230,"Diversity in Recreation, Sport, and Tourism",RST
RST240,"Financial Resource Management in Recreation, Sport and Tourism",RST
RST255,"Ethical Issues in Recreation, Sport and Tourism",RST
RST260,"Disability in Recreation, Sport and Tourism",RST
RST280,"Practicum in Recreation, Sport and Tourism",RST
RST301,Sport Brand Management,RST
RST316,"Human Development and Recreation, Sport and Tourism",RST
RST317,Designing Parks and Recreation Experiences,RST
RST325,"Marketing in Recreation, Sport and Tourism",RST
RST335,Leisure and Consumer Culture,RST
RST340,"Facility Management in Recreation, Sport and Tourism",RST
RST354,Legal Aspects of Sport,RST
RST370,Research Methods &amp; Analysis,RST
RST393,Special Problems,RST
RST410,"Strategic Management in Recreation, Sport and Tourism",RST
RST429,"Contemporary Issues in Recreation, Sport and Tourism",RST
RST430,Sport &amp; Development,RST
RST440,HR Management in RST,RST
RST450,Tourism Planning &amp; Development,RST
RST460,"Event Management in Recreation, Sport and Tourism",RST
RST480,Orientation to Internship,RST
RST485,Internship,RST
RST501,"Foundations and Current Issues in Recreation, Sport &amp; Tourism",RST
RST504,Applied Evaluation and Needs Assessment in RST,RST
RST512,"Managing Recreation, Sport &amp; Tourism Organizations",RST
RST515,Marketing in RST,RST
RST519,Strategic Management in RST,RST
RST520,Critical Issues Sport Mgt,RST
RST550,Theory and Methods of Leisure,RST
RST560,Teaching in the Professoriate,RST
RST581,Human Development Theories,RST
RST583,"Theories of Diversity, Inequality, and Social Change",RST
RST584,Management Internship,RST
RST585,Inclusive by Design in RST,RST
RST588,Park Planning and Design,RST
RST590,Doctoral Research Seminar and Colloquium,RST
RST593,Special Problems,RST
RUSS101,First-Year Russian I,RUSS
RUSS115,Intro to Russian Culture,RUSS
RUSS201,Second-Year Russian I,RUSS
RUSS220,Golden Age of Russian Literature,RUSS
RUSS290,Readings in Russian,RUSS
RUSS301,Third Year Russian I,RUSS
RUSS401,Fourth Year Russian I,RUSS
RUSS501,Russian for Grad Students I,RUSS
RUSS514,Russian Literature After 1956,RUSS
SAME250,Introduction to Middle East Studies,SAME
SBC500,Strategic Brand Communication Essentials,SBC
SBC501,Strategic Branding: Global Perspectives,SBC
SBC502,Entrepreneurship in Business,SBC
SBC503,Consumer Insights I,SBC
SBC508,Promotional Strategy,SBC
SBC509,Digital Media and Brand Reputation Management,SBC
SBC512,Professional SBC Capstone Project,SBC
SCAN101,Beginning Scandinavian I,SCAN
SCAN103,Intermediate Scandinavian I,SCAN
SCAN494,Topics in Scan Languages,SCAN
SCAN496,Special Topics in Scan Studies,SCAN
SE100,Introduction to ISE,SE
SE101,Engineering Graphics &amp; Design,SE
SE261,Business Side of Engineering,SE
SE290,ISE Undergraduate Seminar,SE
SE310,Design of Structures and Mechanisms,SE
SE320,Control Systems,SE
SE361,Emotional Intelligence Skills,SE
SE400,Engineering Law,SE
SE402,Comp-Aided Product Realization,SE
SE410,Component Design,SE
SE412,Nondestructive Evaluation,SE
SE420,Digital Control Systems,SE
SE450,Decision Analysis I,SE
SE494,Senior Engineering Project I,SE
SE495,Senior Engineering Project II,SE
SE594,Project Design,SE
SHS120,"Child, Comm, &amp; Lang Ability",SHS
SHS121,American Sign Language I,SHS
SHS170,Intro Hum Comm Sys &amp; Disorders,SHS
SHS191,Freshmen Seminar,SHS
SHS271,Communication and Aging,SHS
SHS280,Communication Neuroscience,SHS
SHS291,Research Lab Experience in SHS,SHS
SHS320,Development of Spoken Language,SHS
SHS375,Communication Partners and Health,SHS
SHS395,Honors Individual Study,SHS
SHS430,Development and Disorders of Phonology and Articulation,SHS
SHS431,Language Disorders in Preschool Children,SHS
SHS433,Children with Neurodevelopmental Disorders Across Communication Contexts,SHS
SHS450,Intro Audiol &amp; Hear Disorders,SHS
SHS451,Aural Rehab Children to Adults,SHS
SHS470,Neural Bases Spch Lang,SHS
SHS473,Augmentative &amp; Alternative Communication,SHS
SHS475,Prepracticum in SHS,SHS
SHS477,Beginning Practicum in Speech-Language Pathology,SHS
SHS480,Understanding Disability and Assistive Technology,SHS
SHS513,Assessment and Management of Dysphagia,SHS
SHS514,Motor Speech Disorders,SHS
SHS535,Cognitive Communication Disorders,SHS
SHS541,Clinical Auditory Anat &amp; Phys,SHS
SHS542,Signals and Systems,SHS
SHS550,Assess Audition &amp; Aud Disorder,SHS
SHS557,Advanced Clinical Practicum in Audiological Assessment and Rehabilitation,SHS
SHS559,Hearing Conservation,SHS
SHS560,Audiological Assessment Lab,SHS
SHS564,Vestibular Assessment and Rehabilitation,SHS
SHS565,Teaching in the Professoriate,SHS
SHS570,Evidence-Based Practice in Audiology &amp; Speech-Language Pathology,SHS
SHS572,Counseling in Comm Disorders,SHS
SHS576,School Intrnshp Spch-Lang Path,SHS
SHS577,Advanced Practicum in Speech-Language Pathology,SHS
SHS580,Cochlear Implants,SHS
SHS581,Auditory Processing Disorders,SHS
SHS587,Advanced Seminar in Acquired Communication Disorders,SHS
SHS591,Clinical Case Project in Communication Sciences and Disorders,SHS
SHS592,Prosem Spch &amp; Hear Sci,SHS
SHS594,PhD Early Research Project,SHS
SHS595,Audiology Clinical Practicum Full-Time Externship,SHS
SLAV452,Slavic Cultural Studies,SLAV
SLAV501,Applied Literary Translation I,SLAV
SLAV575,Professionalization Workshop,SLAV
SLCL110,Introduction to Intercultural Competence,SLCL
SLCL520,SLCL Practice,SLCL
SOC100,Introduction to Sociology,SOC
SOC130,Intro Gender &amp; Women's Studies,SOC
SOC196,Issues in Sociology,SOC
SOC200,Introduction to Sociological Theory,SOC
SOC221,Latina/o Migration,SOC
SOC225,Race and Ethnicity,SOC
SOC226,Political Sociology,SOC
SOC273,Social Perspectives on the Family,SOC
SOC275,Criminology,SOC
SOC320,Queer Theory,SOC
SOC322,"Gender, Relationshps &amp; Society",SOC
SOC350,Technology and Society,SOC
SOC364,Impacts of Globalization,SOC
SOC380,Social Research Methods,SOC
SOC396,Topics in Sociology,SOC
SOC400,Internships,SOC
SOC451,Climate &amp; Social Vulnerability,SOC
SOC470,Social Movements,SOC
SOC479,Law and Society,SOC
SOC490,Advanced Independent Study,SOC
SOC500,Classical Sociological Theory,SOC
SOC510,Professionalization Seminar,SOC
SOC561,Development Theories,SOC
SOC586,Adv Social Statistics I,SOC
SOC590,Individual Topics in Sociology,SOC
SOC596,Recent Developments in Soc,SOC
SOC597,Readings in Sociology,SOC
SOC598,Thesis Proposal,SOC
SOCW101,SOCW Orientation Seminar,SOCW
SOCW200,Introduction to Social Work,SOCW
SOCW225,Social Work Statistics,SOCW
SOCW240,Death &amp; Dying,SOCW
SOCW300,Diversity: Identities &amp; Issues,SOCW
SOCW310,UG Research Assistance,SOCW
SOCW315,Social Work Services for Older Adults,SOCW
SOCW321,Social Entre &amp; Social Change,SOCW
SOCW360,Social Work and the Military,SOCW
SOCW380,Current Topics in Social Work,SOCW
SOCW400,Generalist SW Practice Methods,SOCW
SOCW401,Practice I,SOCW
SOCW402,Practice II,SOCW
SOCW403,Practice III,SOCW
SOCW404,Social Work Case Management Practice,SOCW
SOCW410,Social Welfare Pol and Svcs,SOCW
SOCW418,Independent Study,SOCW
SOCW420,Subst Use in Social Context,SOCW
SOCW425,Queer Visibility,SOCW
SOCW427,Social Work Research Methods,SOCW
SOCW451,HBSE I: Human Development,SOCW
SOCW461,Professional Practice Seminar I,SOCW
SOCW470,Field Practicum &amp; Professional Seminar II,SOCW
SOCW480,UG Research Project,SOCW
SOCW500,SW Practice with Indiv and Fam,SOCW
SOCW503,Trauma Informed Social Work with Children and Adolescents,SOCW
SOCW506,SW Practice with Child/Adol,SOCW
SOCW509,Adv Clin Assess &amp; Interviewing,SOCW
SOCW510,"Theories of Diversity, Inequality, and Social Change",SOCW
SOCW520,Social Welfare Planning,SOCW
SOCW522,SW Practice with Communities,SOCW
SOCW531,Field Practicum and Integrative Seminar I,SOCW
SOCW532,Field Practicum and Integrative Seminar II,SOCW
SOCW533,Field Practicum III,SOCW
SOCW541,Clinical Research Seminar,SOCW
SOCW542,Program Evaluation,SOCW
SOCW552,HBSE II: Mental Disorders,SOCW
SOCW561,Special Studies in Soc Work I,SOCW
SOCW562,Special Studies in Soc Work II,SOCW
SOCW585,National Social Welfare Policy,SOCW
SOCW589,Social Work and the Law,SOCW
SOCW593,Applied Qualitative Research,SOCW
SOCW594,Individual Research,SOCW
SPAN101,Elementary Spanish I,SPAN
SPAN102,Elementary Spanish II,SPAN
SPAN122,Intensive Elementary Spanish,SPAN
SPAN130,Intermediate Spanish,SPAN
SPAN141,Introduction to Spanish Grammar,SPAN
SPAN142,Spanish in the Professions,SPAN
SPAN200,Readings in Hispanic Texts,SPAN
SPAN202,Spanish for Business,SPAN
SPAN204,Advanced Spanish Grammar in Context,SPAN
SPAN208,Oral Spanish,SPAN
SPAN228,Spanish Composition,SPAN
SPAN250,Approaches to Literature,SPAN
SPAN252,Introduction to Hispanic Linguistics,SPAN
SPAN254,Approaches to Culture,SPAN
SPAN295,Topics in Literature and Cultural Studies,SPAN
SPAN303,The Sounds of Spanish,SPAN
SPAN305,The Structure of Spanish,SPAN
SPAN307,Bilingualism,SPAN
SPAN310,Premodern Spanish Literatures &amp; Cultures,SPAN
SPAN318,Spanish Cultural Studies I,SPAN
SPAN320,Spanish Cultural Studies II,SPAN
SPAN324,Latin America Cultural Studies I,SPAN
SPAN326,Latin America Cultural Studies II,SPAN
SPAN431,Spanish Morphology,SPAN
SPAN434,History of the Spanish Language,SPAN
SPAN465,20th-21stC Spanish Studies,SPAN
SPAN468,20th-21st Century Spanish American Studies,SPAN
SPAN477,Spanish Grammar and Communicative Language Teaching,SPAN
SPAN490,Advanced Readings in Spanish,SPAN
SPAN491,Topics for Honors Students,SPAN
SPAN528,Sem 20thC Spanish Lit,SPAN
SPAN557,Sem Romance Ling,SPAN
SPAN595,Special Topics in Spanish,SPAN
SPED117,The Culture of Disability,SPED
SPED391,Thesis,SPED
SPED405,General Educator's Role in Special Education,SPED
SPED414,Assessment in Early Childhood Special Education,SPED
SPED431,Assistive Technology and Physical Disabilities,SPED
SPED432,Multiple Disabilities,SPED
SPED440,Instructional Strategies I,SPED
SPED444,Facilitating the Transition to Adulthood for Students with Disabilities,SPED
SPED446,Curriculum Development I,SPED
SPED450,Introduction to Early Childhood Special Education,SPED
SPED461,Alternative and Augmentative Communication and Literacy,SPED
SPED465,Curriculum and Methods in Early Childhood Special Education,SPED
SPED470,School-Wide Behavior Supports in Learning Environments,SPED
SPED471,Individualized Behavior Supports for Students with Disabilities,SPED
SPED510,Legal Aspects of Disabilities,SPED
SPED514,Equity Issues in Special Education,SPED
SPED517,Disability Issues in Special Education,SPED
SPED524,Supervised Practice in Special Education,SPED
SPED525,Seminar in Trauma-Informed Education,SPED
SPED590,Seminar for Advanced Students,SPED
SPED592,Concepts and Issues in Special Education I,SPED
STAT100,Statistics,STAT
STAT200,Statistical Analysis,STAT
STAT207,Data Science Exploration,STAT
STAT212,Biostatistics,STAT
STAT385,Statistics Programming Methods,STAT
STAT400,Statistics and Probability I,STAT
STAT409,Actuarial Statistics II,STAT
STAT410,Statistics and Probability II,STAT
STAT420,Methods of Applied Statistics,STAT
STAT425,Statistical Modeling I,STAT
STAT426,Statistical Modeling II,STAT
STAT429,Time Series Analysis,STAT
STAT430,Topics in Applied Statistics,STAT
STAT431,Applied Bayesian Analysis,STAT
STAT432,Basics of Statistical Learning,STAT
STAT433,Stochastic Processes,STAT
STAT437,Unsupervised Learning,STAT
STAT443,Professional Statistics,STAT
STAT447,Data Science Programming Methods,STAT
STAT480,Big Data Analytics,STAT
STAT510,Mathematical Statistics,STAT
STAT511,Advanced Mathematical Statistics,STAT
STAT527,Advanced Regression Analysis,STAT
STAT552,Theory of Probability II,STAT
STAT553,Probability and Measure I,STAT
STAT555,Applied Stochastic Processes,STAT
STAT556,Advanced Time Series Analysis,STAT
STAT558,Risk Modeling and Analysis,STAT
STAT571,Multivariate Analysis,STAT
STAT593,STAT Internship,STAT
SWAH201,Elementary Swahili I,SWAH
SWAH403,Intermediate Swahili I,SWAH
SWAH405,Advanced Swahili I,SWAH
TAM195,Mechanics in the Modern World,TAM
TAM201,Mechanics for Technol &amp; Mgmt,TAM
TAM210,Introduction to Statics,TAM
TAM211,Statics,TAM
TAM212,Introductory Dynamics,TAM
TAM251,Introductory Solid Mechanics,TAM
TAM324,Behavior of Materials,TAM
TAM335,Introductory Fluid Mechanics,TAM
TAM413,Fund of Engrg Acoustics,TAM
TAM416,Introduction to Nonlinear Dynamics and Vibrations,TAM
TAM424,Mechanics of Structural Metals,TAM
TAM435,Intermediate Fluid Mechanics,TAM
TAM451,Intermediate Solid Mechanics,TAM
TAM470,Computational Mechanics,TAM
TAM500,Seminar,TAM
TAM531,Inviscid Flow,TAM
TAM537,Experimental Fluid Mechanics,TAM
TAM539,Fluid Mechanics Seminar,TAM
TAM541,Mathematical Methods I,TAM
TAM545,Advanced Continuum Mechanics,TAM
TAM549,Asymptotic Methods,TAM
TAM551,Solid Mechanics I,TAM
TAM597,Advanced Independent Study,TAM
TAM598,Advanced Special Topics,TAM
TE100,"Introduction to Innovation, Leadership and Engineering Entrepreneurship",TE
TE200,Introduction to Innovation,TE
TE250,From Idea to Enterprise,TE
TE333,"Creativity, Innovation, Vision",TE
TE360,Lectures in Engineering Entrepreneurship,TE
TE401,Developing Breakthrough Projects,TE
TE440,Engineering City Scholars,TE
TE450,"Startups: Incorporation, Funding, Contracts, &amp; Intellectual Property",TE
TE460,Lectures in Engineering Entrepreneurship,TE
TE461,Technology Entrepreneurship,TE
TE466,High-Tech Venture Marketing,TE
TE498,Special Topics III,TE
TE510,Advanced Creativity,TE
TE565,Technol Innovation &amp; Strategy,TE
TE566,Finance for Engineering Mgmt,TE
TE567,Venture Funded Startups,TE
TE598,Special Topics IV,TE
THEA100,Practicum I,THEA
THEA101,Introduction to Theatre Arts,THEA
THEA110,Broadway Musicals,THEA
THEA119,BFA Production Seminar,THEA
THEA121,Theatre Foundations: Performance,THEA
THEA123,Theatre Foundations: Production,THEA
THEA126,Stagecraft,THEA
THEA153,Introduction to Theatre Sound,THEA
THEA170,Fundamentals of Acting I,THEA
THEA200,Practicum II,THEA
THEA211,Introduction to Playwriting,THEA
THEA220,Survey of Theatrical Design,THEA
THEA225,Scenographic Drafting,THEA
THEA242,Introduction to Costume Production,THEA
THEA243,Introduction to Costume Design,THEA
THEA270,Relationships in Acting I,THEA
THEA271,Voice and Movement I,THEA
THEA300,Practicum III,THEA
THEA304,Global Theatre Performance,THEA
THEA359,Professional Stage Management,THEA
THEA364,Topics in Theatre History,THEA
THEA371,Acting Studio I: Dynamics,THEA
THEA372,Acting Studio I: Voice,THEA
THEA373,Acting Studio I: Movement,THEA
THEA374,Acting Studio I: Acting,THEA
THEA391,Individual Topics,THEA
THEA392,Individual Topics,THEA
THEA399,Undergraduate Group Seminar,THEA
THEA400,Practicum IV,THEA
THEA401,Broadway Stage Management,THEA
THEA404,Professional Career Development,THEA
THEA412,Directors Workshop,THEA
THEA413,Advanced Costume Design,THEA
THEA414,Figure Drawing for Theatre Design,THEA
THEA419,Theatrical CAD Drafting,THEA
THEA422,Structures for the Stage,THEA
THEA423,Advanced Lighting Design,THEA
THEA424,Automation for the Stage,THEA
THEA425,Advanced Scenographic Drafting,THEA
THEA426,History of Decor,THEA
THEA427,Scenic Painting I,THEA
THEA429,Scenic Technology Topics,THEA
THEA430,Technical Direction I,THEA
THEA432,Lighting for Non-Theatrical Spaces and Styles,THEA
THEA434,Advanced Lighting Seminar,THEA
THEA435,Professional Lighting Systems,THEA
THEA437,Software for Lighting Design,THEA
THEA442,Introduction to Costume Patterning and Draping,THEA
THEA449,Technology and Costume Crafts,THEA
THEA450,Management Seminar,THEA
THEA451,Principles of Stage Management,THEA
THEA452,Principles of Arts Management,THEA
THEA453,Introduction to Theatre Sound,THEA
THEA455,Sound Design II,THEA
THEA456,Properties Design,THEA
THEA457,Model Making for the Stage,THEA
THEA461,Introduction to Media Design,THEA
THEA470,Advanced Screenwriting,THEA
THEA471,Acting Studio III: Dynamics,THEA
THEA472,Acting Studio III: Voice,THEA
THEA473,Acting Studio III: Movement,THEA
THEA474,Acting Studio III: Acting,THEA
THEA490,Professional Internship,THEA
THEA492,Digital Rendering for Lighting,THEA
THEA494,Advanced Problem Solving for Lighting Designers,THEA
THEA495,Capstone Project,THEA
THEA496,Professional Exploration,THEA
THEA497,Audio Engineering I,THEA
THEA498,Audio Engineering II,THEA
THEA550,Colloquium Design &amp; Theat Tech,THEA
THEA559,Topics in Stage Management,THEA
THEA560,Seminar in Theatre History,THEA
THEA562,Seminar in Theatre Theory,THEA
THEA571,Colloquium in Acting: Dynamics,THEA
THEA572,Colloquium in Acting: Voice,THEA
THEA573,Colloquium in Acting: Movement,THEA
THEA574,Colloquium in Acting: Acting,THEA
THEA591,Special Problems,THEA
THEA595,Creative Project,THEA
TRST201,Intro to Translation Studies,TRST
TRST407,Terminology,TRST
TRST506,Translation for Professions,TRST
TRST508,Localization,TRST
TRST541,Community Interpreting,TRST
TRST543,Advanced Interpreting Practice and Research,TRST
TRST545,Writing for Translators,TRST
TURK201,Elementary Turkish I,TURK
TURK403,Intermediate Turkish I,TURK
TURK405,Advanced Turkish I,TURK
UKR101,Basic Ukrainian I,UKR
UKR113,Ukrainian Culture,UKR
UP101,Introduction to City Planning,UP
UP160,"Race, Social Justice, and Cities",UP
UP185,Cities in a Global Perspective,UP
UP203,Cities: Planning &amp; Urban Life,UP
UP260,Social Inequality and Planning,UP
UP312,Communication for Planners,UP
UP327,International Creative Placemaking,UP
UP330,The Modern American City,UP
UP340,Planning for Healthy Cities,UP
UP357,The Land Development Process,UP
UP390,Planning Internship,UP
UP397,Undergraduate Project,UP
UP401,Professional Development Seminar,UP
UP418,GIS for Planners,UP
UP423,Community Development in the Global South,UP
UP426,Urban Design and Planning,UP
UP430,Urban Transportation Planning,UP
UP447,Land Use Planning Workshop,UP
UP456,Sustainable Planning Workshop,UP
UP460,Transportation/Land Use Policy,UP
UP479,Community Engagement in Planning,UP
UP494,Special Topics in Planning,UP
UP501,Planning History and Theory,UP
UP503,Physical Planning,UP
UP505,Urban and Regional Analysis,UP
UP510,Plan Making,UP
UP545,Economic Development Policy,UP
UP589,Research Design and Methods,UP
UP590,Professional Internship,UP
UP591,Capstone Seminar,UP
UP592,Doctoral Urban Planning Seminar,UP
UP597,Urban Planning Research,UP
VCM501,Zoological Medicine Seminar,VCM
VCM503,Current Lit in Equine Med Surg,VCM
VCM504,Introduction to Veterinary Science,VCM
VCM506,Topics in Pathophysiology,VCM
VCM507,Veterinary Form and Function,VCM
VCM509,Biology of Veterinary Pathogen,VCM
VCM522,Adv Comp Theriogenology,VCM
VCM528,Comparative Veterinary Physiology,VCM
VCM535,Small Animal Internal Medicine Book Club,VCM
VCM536,ECC Journal Topics,VCM
VCM560,Infectious Disease in Livestock Systems,VCM
VCM565,"Biostatistics, Information Management, and Data Analytics for Livestock Production Systems",VCM
VCM577,Advanced Large Animal Medicine,VCM
VCM584,Current Concepts Comp Surgery,VCM
VCM585,Current Lit Sm Anim Medicine,VCM
VCM593,Adv Topics Vet Clin Med,VCM
VCM595,MVS Integrative Learning Experience,VCM
VCM598,Manuscript Research,VCM
VCM614,Equine Farrier Science Form and Function,VCM
VCM628,The Healer's Art,VCM
VCM630,Introduction to Medication Counseling,VCM
VCM635,Advanced Soft Tissue Surgery,VCM
VCM636,Advanced Clinical Pathology,VCM
VCM643,Equine Emergency Medicine,VCM
VCM646,Lab Animal Science I,VCM
VCM648,One Medicine: One Health,VCM
VCM649,Avian Medicine and Surgery,VCM
VCM656,Lab Animal Science II,VCM
VCM660,Advanced Equine Anatomy,VCM
VCM672,Food Supply Disease Prevention,VCM
VCM678,Reptile Medicine &amp; Surgery,VCM
VCM682,Wildlife Medicine,VCM
VCM694,Veterinary Clinical Medicine,VCM
VCM695,Food Supply Decision Making,VCM
VCM696,Fish Medicine and Surgery,VCM
VM601,Clinical Practice I,VM
VM602,Structure and Function I,VM
VM605,Pathobiology I,VM
VM607,Pathobiology II,VM
VM614,Clinical Practice V,VM
VM615,Clinical Practice VI,VM
VM651,Small Animal Medicine and Surgery I,VM
VM652,Large Animal Medicine and Surgery I,VM
VM653,Small Animal Medicine and Surgery II,VM
VM654,Large Animal Medicine and Surgery II,VM
WLOF201,Elementary Wolof I,WLOF
WLOF403,Intermediate Wolof I,WLOF
WLOF405,Advanced Wolof I,WLOF
WLOF407,Topics Wolof Lang &amp; Lit I,WLOF
WRIT300,Issues in Tutoring Writing,WRIT
YDSH101,Beginning Yiddish I,YDSH
